timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-01-01T00:00:00Z,2026-01-01T01:00:00+0100,2026.042,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:40Z
2026-02-26T21:00:00Z,2026-02-26T22:00:00+0100,1763.156,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T21:00:00Z,2026-02-26T22:00:00+0100,0.352,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-26T21:15:00Z,2026-02-26T22:15:00+0100,1777.138,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T21:15:00Z,2026-02-26T22:15:00+0100,0.35,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-26T21:30:00Z,2026-02-26T22:30:00+0100,1791.794,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T21:30:00Z,2026-02-26T22:30:00+0100,0.351,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-26T21:45:00Z,2026-02-26T22:45:00+0100,1800.224,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T21:45:00Z,2026-02-26T22:45:00+0100,0.351,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-26T22:00:00Z,2026-02-26T23:00:00+0100,1767.764,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T22:00:00Z,2026-02-26T23:00:00+0100,0.818,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-26T22:15:00Z,2026-02-26T23:15:00+0100,1776.881,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T22:15:00Z,2026-02-26T23:15:00+0100,1.181,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-26T22:30:00Z,2026-02-26T23:30:00+0100,1749.583,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T22:30:00Z,2026-02-26T23:30:00+0100,1.148,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-26T22:45:00Z,2026-02-26T23:45:00+0100,1741.573,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T22:45:00Z,2026-02-26T23:45:00+0100,1.21,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-26T23:00:00Z,2026-02-27T00:00:00+0100,1808.093,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T23:00:00Z,2026-02-27T00:00:00+0100,1.093,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-26T23:15:00Z,2026-02-27T00:15:00+0100,1873.498,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T23:15:00Z,2026-02-27T00:15:00+0100,1.134,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-26T23:30:00Z,2026-02-27T00:30:00+0100,1952.732,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T23:30:00Z,2026-02-27T00:30:00+0100,1.114,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-26T23:45:00Z,2026-02-27T00:45:00+0100,1986.061,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-26T23:45:00Z,2026-02-27T00:45:00+0100,1.091,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T00:00:00Z,2026-02-27T01:00:00+0100,2002.428,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T00:00:00Z,2026-02-27T01:00:00+0100,1.034,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T00:15:00Z,2026-02-27T01:15:00+0100,2019.296,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T00:15:00Z,2026-02-27T01:15:00+0100,0.998,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T00:30:00Z,2026-02-27T01:30:00+0100,2030.421,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T00:30:00Z,2026-02-27T01:30:00+0100,1.113,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T00:45:00Z,2026-02-27T01:45:00+0100,2031.084,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T00:45:00Z,2026-02-27T01:45:00+0100,1.161,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T01:00:00Z,2026-02-27T02:00:00+0100,2079.662,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T01:00:00Z,2026-02-27T02:00:00+0100,1.141,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T01:15:00Z,2026-02-27T02:15:00+0100,2047.811,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T01:15:00Z,2026-02-27T02:15:00+0100,1.151,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T01:30:00Z,2026-02-27T02:30:00+0100,2028.45,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T01:30:00Z,2026-02-27T02:30:00+0100,1.15,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T01:45:00Z,2026-02-27T02:45:00+0100,1978.302,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T01:45:00Z,2026-02-27T02:45:00+0100,1.142,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T02:00:00Z,2026-02-27T03:00:00+0100,1961.459,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T02:00:00Z,2026-02-27T03:00:00+0100,1.115,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T02:15:00Z,2026-02-27T03:15:00+0100,1899.194,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T02:15:00Z,2026-02-27T03:15:00+0100,1.185,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T02:30:00Z,2026-02-27T03:30:00+0100,1876.706,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T02:30:00Z,2026-02-27T03:30:00+0100,1.271,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T02:45:00Z,2026-02-27T03:45:00+0100,1900.603,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T02:45:00Z,2026-02-27T03:45:00+0100,1.224,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T03:00:00Z,2026-02-27T04:00:00+0100,1874.954,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T03:00:00Z,2026-02-27T04:00:00+0100,1.22,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T03:15:00Z,2026-02-27T04:15:00+0100,1845.731,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T03:15:00Z,2026-02-27T04:15:00+0100,1.173,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T03:30:00Z,2026-02-27T04:30:00+0100,1811.885,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T03:30:00Z,2026-02-27T04:30:00+0100,1.159,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T03:45:00Z,2026-02-27T04:45:00+0100,1780.635,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T03:45:00Z,2026-02-27T04:45:00+0100,1.152,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T04:00:00Z,2026-02-27T05:00:00+0100,1753.855,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T04:00:00Z,2026-02-27T05:00:00+0100,1.158,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T04:15:00Z,2026-02-27T05:15:00+0100,1764.551,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T04:15:00Z,2026-02-27T05:15:00+0100,1.232,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T04:30:00Z,2026-02-27T05:30:00+0100,1788.031,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T04:30:00Z,2026-02-27T05:30:00+0100,1.27,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T04:45:00Z,2026-02-27T05:45:00+0100,1796.181,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T04:45:00Z,2026-02-27T05:45:00+0100,1.159,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T05:00:00Z,2026-02-27T06:00:00+0100,1789.448,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T05:00:00Z,2026-02-27T06:00:00+0100,1.089,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T05:15:00Z,2026-02-27T06:15:00+0100,1810.772,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T05:15:00Z,2026-02-27T06:15:00+0100,1.097,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T05:30:00Z,2026-02-27T06:30:00+0100,1807.79,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T05:30:00Z,2026-02-27T06:30:00+0100,1.121,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T05:45:00Z,2026-02-27T06:45:00+0100,1782.721,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T05:45:00Z,2026-02-27T06:45:00+0100,1.155,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T06:00:00Z,2026-02-27T07:00:00+0100,1789.5,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T06:00:00Z,2026-02-27T07:00:00+0100,1.051,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T06:15:00Z,2026-02-27T07:15:00+0100,1770.103,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T06:15:00Z,2026-02-27T07:15:00+0100,0.964,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T06:30:00Z,2026-02-27T07:30:00+0100,1722.174,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T06:30:00Z,2026-02-27T07:30:00+0100,0.608,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T06:45:00Z,2026-02-27T07:45:00+0100,1646.381,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T06:45:00Z,2026-02-27T07:45:00+0100,0.061,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T07:00:00Z,2026-02-27T08:00:00+0100,1588.105,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T07:00:00Z,2026-02-27T08:00:00+0100,0.043,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T07:15:00Z,2026-02-27T08:15:00+0100,1553.738,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T07:15:00Z,2026-02-27T08:15:00+0100,0.046,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T07:30:00Z,2026-02-27T08:30:00+0100,1512.626,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T07:30:00Z,2026-02-27T08:30:00+0100,0.051,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T07:45:00Z,2026-02-27T08:45:00+0100,1548.431,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T07:45:00Z,2026-02-27T08:45:00+0100,0.042,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T08:00:00Z,2026-02-27T09:00:00+0100,1489.377,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T08:00:00Z,2026-02-27T09:00:00+0100,0.035,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T08:15:00Z,2026-02-27T09:15:00+0100,1422.807,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T08:15:00Z,2026-02-27T09:15:00+0100,0.037,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T08:30:00Z,2026-02-27T09:30:00+0100,1369.504,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T08:30:00Z,2026-02-27T09:30:00+0100,0.033,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T08:45:00Z,2026-02-27T09:45:00+0100,1262.628,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T08:45:00Z,2026-02-27T09:45:00+0100,0.035,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T09:00:00Z,2026-02-27T10:00:00+0100,1190.613,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T09:00:00Z,2026-02-27T10:00:00+0100,0.029,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T09:15:00Z,2026-02-27T10:15:00+0100,1122.485,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T09:15:00Z,2026-02-27T10:15:00+0100,0.029,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T09:30:00Z,2026-02-27T10:30:00+0100,1088.516,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T09:30:00Z,2026-02-27T10:30:00+0100,0.037,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T09:45:00Z,2026-02-27T10:45:00+0100,1138.366,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T09:45:00Z,2026-02-27T10:45:00+0100,0.045,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T10:00:00Z,2026-02-27T11:00:00+0100,1155.422,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T10:00:00Z,2026-02-27T11:00:00+0100,0.037,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T10:15:00Z,2026-02-27T11:15:00+0100,1174.865,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T10:15:00Z,2026-02-27T11:15:00+0100,0.034,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T10:30:00Z,2026-02-27T11:30:00+0100,1153.628,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T10:30:00Z,2026-02-27T11:30:00+0100,0.033,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T10:45:00Z,2026-02-27T11:45:00+0100,1170.601,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T10:45:00Z,2026-02-27T11:45:00+0100,0.034,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T11:00:00Z,2026-02-27T12:00:00+0100,1175.219,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T11:00:00Z,2026-02-27T12:00:00+0100,0.031,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T11:15:00Z,2026-02-27T12:15:00+0100,1203.112,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T11:15:00Z,2026-02-27T12:15:00+0100,0.035,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T11:30:00Z,2026-02-27T12:30:00+0100,1233.498,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T11:30:00Z,2026-02-27T12:30:00+0100,0.041,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T11:45:00Z,2026-02-27T12:45:00+0100,1251.926,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T11:45:00Z,2026-02-27T12:45:00+0100,0.035,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T12:00:00Z,2026-02-27T13:00:00+0100,1198.026,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T12:00:00Z,2026-02-27T13:00:00+0100,0.035,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T12:15:00Z,2026-02-27T13:15:00+0100,1196.418,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T12:15:00Z,2026-02-27T13:15:00+0100,0.042,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T12:30:00Z,2026-02-27T13:30:00+0100,1113.108,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T12:30:00Z,2026-02-27T13:30:00+0100,0.034,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T12:45:00Z,2026-02-27T13:45:00+0100,1113.694,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T12:45:00Z,2026-02-27T13:45:00+0100,0.028,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T13:00:00Z,2026-02-27T14:00:00+0100,1138.236,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T13:00:00Z,2026-02-27T14:00:00+0100,0.047,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T13:15:00Z,2026-02-27T14:15:00+0100,1144.778,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T13:15:00Z,2026-02-27T14:15:00+0100,0.298,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T13:30:00Z,2026-02-27T14:30:00+0100,1232.241,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T13:30:00Z,2026-02-27T14:30:00+0100,0.046,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T13:45:00Z,2026-02-27T14:45:00+0100,1205.077,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T13:45:00Z,2026-02-27T14:45:00+0100,0.032,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T14:00:00Z,2026-02-27T15:00:00+0100,1185.413,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T14:00:00Z,2026-02-27T15:00:00+0100,0.027,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T14:15:00Z,2026-02-27T15:15:00+0100,1125.258,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T14:15:00Z,2026-02-27T15:15:00+0100,0.042,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T14:30:00Z,2026-02-27T15:30:00+0100,1087.607,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T14:30:00Z,2026-02-27T15:30:00+0100,0.035,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T14:45:00Z,2026-02-27T15:45:00+0100,1051.47,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T14:45:00Z,2026-02-27T15:45:00+0100,0.035,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T15:00:00Z,2026-02-27T16:00:00+0100,1012.884,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T15:00:00Z,2026-02-27T16:00:00+0100,0.034,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T15:15:00Z,2026-02-27T16:15:00+0100,974.236,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T15:15:00Z,2026-02-27T16:15:00+0100,0.053,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T15:30:00Z,2026-02-27T16:30:00+0100,980.381,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T15:30:00Z,2026-02-27T16:30:00+0100,0.046,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T15:45:00Z,2026-02-27T16:45:00+0100,1012.808,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T15:45:00Z,2026-02-27T16:45:00+0100,0.041,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T16:00:00Z,2026-02-27T17:00:00+0100,1177.768,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
2026-02-27T16:00:00Z,2026-02-27T17:00:00+0100,0.032,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-07T15:55:44Z
2026-02-27T16:15:00Z,2026-02-27T17:15:00+0100,1237.241,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-07T15:55:44Z
